State,Lat,Long,Sector,Source,Year,Value
Vermont,44,-72.699997,Residential,Natural Gas,2013,0.184
Vermont,44,-72.699997,Residential,Natural Gas,2014,0.206
Vermont,44,-72.699997,Residential,Natural Gas,2015,0.208
Vermont,44,-72.699997,Residential,Natural Gas,2016,0.191
Vermont,44,-72.699997,Residential,Natural Gas,2017,0.192
Vermont,44,-72.699997,Residential,Natural Gas,2018,0.224
Vermont,44,-72.699997,Commercial,Coal,1980,0.018
Vermont,44,-72.699997,Commercial,Coal,1981,0.045
Vermont,44,-72.699997,Commercial,Coal,1982,0.029
Vermont,44,-72.699997,Commercial,Coal,1983,0.027
Vermont,44,-72.699997,Commercial,Coal,1984,0.028
Vermont,44,-72.699997,Commercial,Coal,1985,0.082
Vermont,44,-72.699997,Commercial,Coal,1986,0.019
Vermont,44,-72.699997,Commercial,Coal,1987,0.019
Vermont,44,-72.699997,Commercial,Coal,1988,0.015
Vermont,44,-72.699997,Commercial,Coal,1989,0.008
Vermont,44,-72.699997,Commercial,Coal,1990,0.013
Vermont,44,-72.699997,Commercial,Coal,1991,0.01
Vermont,44,-72.699997,Commercial,Coal,1992,0.011
Vermont,44,-72.699997,Commercial,Coal,1993,0.011
Vermont,44,-72.699997,Commercial,Coal,1994,0.01
Vermont,44,-72.699997,Commercial,Coal,1995,0.006
Vermont,44,-72.699997,Commercial,Coal,1996,0.003
Vermont,44,-72.699997,Commercial,Coal,1997,0.005
Vermont,44,-72.699997,Commercial,Coal,1998,0.004
Vermont,44,-72.699997,Commercial,Coal,1999,0.005
Vermont,44,-72.699997,Commercial,Coal,2000,0.002
Vermont,44,-72.699997,Commercial,Coal,2001,0.004
Vermont,44,-72.699997,Commercial,Coal,2002,0.002
Vermont,44,-72.699997,Commercial,Coal,2003,0.002
Vermont,44,-72.699997,Commercial,Coal,2004,0.002
Vermont,44,-72.699997,Commercial,Coal,2005,0.002
Vermont,44,-72.699997,Commercial,Coal,2006,0.002
Vermont,44,-72.699997,Commercial,Coal,2007,0.003
Vermont,44,-72.699997,Commercial,Coal,2008,0
Vermont,44,-72.699997,Commercial,Coal,2009,0
Vermont,44,-72.699997,Commercial,Coal,2010,0
Vermont,44,-72.699997,Commercial,Coal,2011,0
Vermont,44,-72.699997,Commercial,Coal,2012,0
Vermont,44,-72.699997,Commercial,Coal,2013,0
Vermont,44,-72.699997,Commercial,Coal,2014,0
Vermont,44,-72.699997,Commercial,Coal,2015,0
Vermont,44,-72.699997,Commercial,Coal,2016,0
Vermont,44,-72.699997,Commercial,Coal,2017,0
Vermont,44,-72.699997,Commercial,Coal,2018,0
Vermont,44,-72.699997,Commercial,Petroleum Products,1980,0.443
Vermont,44,-72.699997,Commercial,Petroleum Products,1981,0.37
Vermont,44,-72.699997,Commercial,Petroleum Products,1982,0.334
Vermont,44,-72.699997,Commercial,Petroleum Products,1983,0.273
Vermont,44,-72.699997,Commercial,Petroleum Products,1984,0.308
Vermont,44,-72.699997,Commercial,Petroleum Products,1985,0.347
Vermont,44,-72.699997,Commercial,Petroleum Products,1986,0.416
Vermont,44,-72.699997,Commercial,Petroleum Products,1987,0.459
Vermont,44,-72.699997,Commercial,Petroleum Products,1988,0.488
Vermont,44,-72.699997,Commercial,Petroleum Products,1989,0.524
Vermont,44,-72.699997,Commercial,Petroleum Products,1990,0.463
Vermont,44,-72.699997,Commercial,Petroleum Products,1991,0.532
Vermont,44,-72.699997,Commercial,Petroleum Products,1992,0.601
Vermont,44,-72.699997,Commercial,Petroleum Products,1993,0.547
Vermont,44,-72.699997,Commercial,Petroleum Products,1994,0.526
Vermont,44,-72.699997,Commercial,Petroleum Products,1995,0.446
Vermont,44,-72.699997,Commercial,Petroleum Products,1996,0.505
Vermont,44,-72.699997,Commercial,Petroleum Products,1997,0.537
Vermont,44,-72.699997,Commercial,Petroleum Products,1998,0.591
Vermont,44,-72.699997,Commercial,Petroleum Products,1999,0.575
Vermont,44,-72.699997,Commercial,Petroleum Products,2000,0.622
Vermont,44,-72.699997,Commercial,Petroleum Products,2001,0.652
Vermont,44,-72.699997,Commercial,Petroleum Products,2002,0.597
Vermont,44,-72.699997,Commercial,Petroleum Products,2003,0.625
Vermont,44,-72.699997,Commercial,Petroleum Products,2004,0.679
Vermont,44,-72.699997,Commercial,Petroleum Products,2005,0.574
Vermont,44,-72.699997,Commercial,Petroleum Products,2006,0.546
Vermont,44,-72.699997,Commercial,Petroleum Products,2007,0.534
Vermont,44,-72.699997,Commercial,Petroleum Products,2008,0.482
Vermont,44,-72.699997,Commercial,Petroleum Products,2009,0.531
Vermont,44,-72.699997,Commercial,Petroleum Products,2010,0.492
Vermont,44,-72.699997,Commercial,Petroleum Products,2011,0.501
Vermont,44,-72.699997,Commercial,Petroleum Products,2012,0.474
Vermont,44,-72.699997,Commercial,Petroleum Products,2013,0.498
Vermont,44,-72.699997,Commercial,Petroleum Products,2014,0.526
Vermont,44,-72.699997,Commercial,Petroleum Products,2015,0.666
Vermont,44,-72.699997,Commercial,Petroleum Products,2016,0.515
Vermont,44,-72.699997,Commercial,Petroleum Products,2017,0.427
Vermont,44,-72.699997,Commercial,Petroleum Products,2018,0.503
Vermont,44,-72.699997,Commercial,Natural Gas,1980,0.043
Vermont,44,-72.699997,Commercial,Natural Gas,1981,0.044
Vermont,44,-72.699997,Commercial,Natural Gas,1982,0.045
Vermont,44,-72.699997,Commercial,Natural Gas,1983,0.045
Vermont,44,-72.699997,Commercial,Natural Gas,1984,0.077
Vermont,44,-72.699997,Commercial,Natural Gas,1985,0.083
Vermont,44,-72.699997,Commercial,Natural Gas,1986,0.088
Vermont,44,-72.699997,Commercial,Natural Gas,1987,0.096
Vermont,44,-72.699997,Commercial,Natural Gas,1988,0.102
Vermont,44,-72.699997,Commercial,Natural Gas,1989,0.109
Vermont,44,-72.699997,Commercial,Natural Gas,1990,0.107
Vermont,44,-72.699997,Commercial,Natural Gas,1991,0.108
Vermont,44,-72.699997,Commercial,Natural Gas,1992,0.123
Vermont,44,-72.699997,Commercial,Natural Gas,1993,0.126
Vermont,44,-72.699997,Commercial,Natural Gas,1994,0.141
Vermont,44,-72.699997,Commercial,Natural Gas,1995,0.141
Vermont,44,-72.699997,Commercial,Natural Gas,1996,0.152
Vermont,44,-72.699997,Commercial,Natural Gas,1997,0.164
Vermont,44,-72.699997,Commercial,Natural Gas,1998,0.16
Vermont,44,-72.699997,Commercial,Natural Gas,1999,0.124
Vermont,44,-72.699997,Commercial,Natural Gas,2000,0.139
Vermont,44,-72.699997,Commercial,Natural Gas,2001,0.133
Vermont,44,-72.699997,Commercial,Natural Gas,2002,0.132
Vermont,44,-72.699997,Commercial,Natural Gas,2003,0.147
Vermont,44,-72.699997,Commercial,Natural Gas,2004,0.145
Vermont,44,-72.699997,Commercial,Natural Gas,2005,0.139
Vermont,44,-72.699997,Commercial,Natural Gas,2006,0.126
Vermont,44,-72.699997,Commercial,Natural Gas,2007,0.14
Vermont,44,-72.699997,Commercial,Natural Gas,2008,0.133
Vermont,44,-72.699997,Commercial,Natural Gas,2009,0.132
Vermont,44,-72.699997,Commercial,Natural Gas,2010,0.127
Vermont,44,-72.699997,Commercial,Natural Gas,2011,0.133
Vermont,44,-72.699997,Commercial,Natural Gas,2012,0.124
Vermont,44,-72.699997,Commercial,Natural Gas,2013,0.256
Vermont,44,-72.699997,Commercial,Natural Gas,2014,0.261
Vermont,44,-72.699997,Commercial,Natural Gas,2015,0.322
Vermont,44,-72.699997,Commercial,Natural Gas,2016,0.34
Vermont,44,-72.699997,Commercial,Natural Gas,2017,0.339
Vermont,44,-72.699997,Commercial,Natural Gas,2018,0.404
Vermont,44,-72.699997,Industrial,Coal,1980,0.005
Vermont,44,-72.699997,Industrial,Coal,1981,0.007
Vermont,44,-72.699997,Industrial,Coal,1982,0.009
Vermont,44,-72.699997,Industrial,Coal,1983,0.009
Vermont,44,-72.699997,Industrial,Coal,1984,0.007
Vermont,44,-72.699997,Industrial,Coal,1985,0.014
Vermont,44,-72.699997,Industrial,Coal,1986,0.007
Vermont,44,-72.699997,Industrial,Coal,1987,0.005
Vermont,44,-72.699997,Industrial,Coal,1988,0.007
Vermont,44,-72.699997,Industrial,Coal,1989,0.012
Vermont,44,-72.699997,Industrial,Coal,1990,0.002
Vermont,44,-72.699997,Industrial,Coal,1991,0.017
Vermont,44,-72.699997,Industrial,Coal,1992,0.034
Vermont,44,-72.699997,Industrial,Coal,1993,0
Vermont,44,-72.699997,Industrial,Coal,1994,0
Vermont,44,-72.699997,Industrial,Coal,1995,0
Vermont,44,-72.699997,Industrial,Coal,1996,0
Vermont,44,-72.699997,Industrial,Coal,1997,0.249
Vermont,44,-72.699997,Industrial,Coal,1998,0
Vermont,44,-72.699997,Industrial,Coal,1999,0.185
Vermont,44,-72.699997,Industrial,Coal,2000,0
Vermont,44,-72.699997,Industrial,Coal,2001,0
Vermont,44,-72.699997,Industrial,Coal,2002,0
Vermont,44,-72.699997,Industrial,Coal,2003,0
Vermont,44,-72.699997,Industrial,Coal,2004,0
Vermont,44,-72.699997,Industrial,Coal,2005,0
Vermont,44,-72.699997,Industrial,Coal,2006,0
Vermont,44,-72.699997,Industrial,Coal,2007,0
Vermont,44,-72.699997,Industrial,Coal,2008,0
Vermont,44,-72.699997,Industrial,Coal,2009,0
Vermont,44,-72.699997,Industrial,Coal,2010,0
Vermont,44,-72.699997,Industrial,Coal,2011,0
Vermont,44,-72.699997,Industrial,Coal,2012,0
Vermont,44,-72.699997,Industrial,Coal,2013,0
Vermont,44,-72.699997,Industrial,Coal,2014,0
Vermont,44,-72.699997,Industrial,Coal,2015,0
Vermont,44,-72.699997,Industrial,Coal,2016,0
Vermont,44,-72.699997,Industrial,Coal,2017,0
Vermont,44,-72.699997,Industrial,Coal,2018,0
Vermont,44,-72.699997,Industrial,Petroleum Products,1980,0.435
Vermont,44,-72.699997,Industrial,Petroleum Products,1981,0.377
Vermont,44,-72.699997,Industrial,Petroleum Products,1982,0.417
Vermont,44,-72.699997,Industrial,Petroleum Products,1983,0.367
Vermont,44,-72.699997,Industrial,Petroleum Products,1984,0.411
Vermont,44,-72.699997,Industrial,Petroleum Products,1985,0.366
Vermont,44,-72.699997,Industrial,Petroleum Products,1986,0.53
Vermont,44,-72.699997,Industrial,Petroleum Products,1987,0.491
Vermont,44,-72.699997,Industrial,Petroleum Products,1988,0.507
Vermont,44,-72.699997,Industrial,Petroleum Products,1989,0.414
Vermont,44,-72.699997,Industrial,Petroleum Products,1990,0.388
Vermont,44,-72.699997,Industrial,Petroleum Products,1991,0.374
Vermont,44,-72.699997,Industrial,Petroleum Products,1992,0.423
Vermont,44,-72.699997,Industrial,Petroleum Products,1993,0.463
Vermont,44,-72.699997,Industrial,Petroleum Products,1994,0.344
Vermont,44,-72.699997,Industrial,Petroleum Products,1995,0.298
Vermont,44,-72.699997,Industrial,Petroleum Products,1996,0.33
Vermont,44,-72.699997,Industrial,Petroleum Products,1997,0.317
Vermont,44,-72.699997,Industrial,Petroleum Products,1998,0.369
Vermont,44,-72.699997,Industrial,Petroleum Products,1999,0.31
Vermont,44,-72.699997,Industrial,Petroleum Products,2000,0.384
Vermont,44,-72.699997,Industrial,Petroleum Products,2001,0.379
Vermont,44,-72.699997,Industrial,Petroleum Products,2002,0.334
Vermont,44,-72.699997,Industrial,Petroleum Products,2003,0.398
Vermont,44,-72.699997,Industrial,Petroleum Products,2004,0.47
Vermont,44,-72.699997,Industrial,Petroleum Products,2005,0.481
Vermont,44,-72.699997,Industrial,Petroleum Products,2006,0.473
Vermont,44,-72.699997,Industrial,Petroleum Products,2007,0.37
Vermont,44,-72.699997,Industrial,Petroleum Products,2008,0.358
Vermont,44,-72.699997,Industrial,Petroleum Products,2009,0.341
Vermont,44,-72.699997,Industrial,Petroleum Products,2010,0.361
Vermont,44,-72.699997,Industrial,Petroleum Products,2011,0.411
Vermont,44,-72.699997,Industrial,Petroleum Products,2012,0.355
Vermont,44,-72.699997,Industrial,Petroleum Products,2013,0.344
Vermont,44,-72.699997,Industrial,Petroleum Products,2014,0.349
Vermont,44,-72.699997,Industrial,Petroleum Products,2015,0.306
Vermont,44,-72.699997,Industrial,Petroleum Products,2016,0.305
Vermont,44,-72.699997,Industrial,Petroleum Products,2017,0.341
Vermont,44,-72.699997,Industrial,Petroleum Products,2018,0.334
Vermont,44,-72.699997,Industrial,Natural Gas,1980,0.085
Vermont,44,-72.699997,Industrial,Natural Gas,1981,0.109
Vermont,44,-72.699997,Industrial,Natural Gas,1982,0.112
Vermont,44,-72.699997,Industrial,Natural Gas,1983,0.107
Vermont,44,-72.699997,Industrial,Natural Gas,1984,0.093
Vermont,44,-72.699997,Industrial,Natural Gas,1985,0.098
Vermont,44,-72.699997,Industrial,Natural Gas,1986,0.091
Vermont,44,-72.699997,Industrial,Natural Gas,1987,0.088
Vermont,44,-72.699997,Industrial,Natural Gas,1988,0.091
Vermont,44,-72.699997,Industrial,Natural Gas,1989,0.099
Vermont,44,-72.699997,Industrial,Natural Gas,1990,0.098
Vermont,44,-72.699997,Industrial,Natural Gas,1991,0.09
Vermont,44,-72.699997,Industrial,Natural Gas,1992,0.103
Vermont,44,-72.699997,Industrial,Natural Gas,1993,0.108
Vermont,44,-72.699997,Industrial,Natural Gas,1994,0.107
Vermont,44,-72.699997,Industrial,Natural Gas,1995,0.114
Vermont,44,-72.699997,Industrial,Natural Gas,1996,0.105
Vermont,44,-72.699997,Industrial,Natural Gas,1997,0.125
Vermont,44,-72.699997,Industrial,Natural Gas,1998,0.113
Vermont,44,-72.699997,Industrial,Natural Gas,1999,0.156
Vermont,44,-72.699997,Industrial,Natural Gas,2000,0.212
Vermont,44,-72.699997,Industrial,Natural Gas,2001,0.139
Vermont,44,-72.699997,Industrial,Natural Gas,2002,0.164
Vermont,44,-72.699997,Industrial,Natural Gas,2003,0.132
Vermont,44,-72.699997,Industrial,Natural Gas,2004,0.148
Vermont,44,-72.699997,Industrial,Natural Gas,2005,0.14
Vermont,44,-72.699997,Industrial,Natural Gas,2006,0.147
Vermont,44,-72.699997,Industrial,Natural Gas,2007,0.159
Vermont,44,-72.699997,Industrial,Natural Gas,2008,0.16
Vermont,44,-72.699997,Industrial,Natural Gas,2009,0.154
Vermont,44,-72.699997,Industrial,Natural Gas,2010,0.155
Vermont,44,-72.699997,Industrial,Natural Gas,2011,0.15
Vermont,44,-72.699997,Industrial,Natural Gas,2012,0.146
Vermont,44,-72.699997,Industrial,Natural Gas,2013,0.07
Vermont,44,-72.699997,Industrial,Natural Gas,2014,0.1
Vermont,44,-72.699997,Industrial,Natural Gas,2015,0.111
Vermont,44,-72.699997,Industrial,Natural Gas,2016,0.118
Vermont,44,-72.699997,Industrial,Natural Gas,2017,0.12
Vermont,44,-72.699997,Industrial,Natural Gas,2018,0.125
Vermont,44,-72.699997,Transportation,Coal,1980,0
Vermont,44,-72.699997,Transportation,Coal,1981,0
Vermont,44,-72.699997,Transportation,Coal,1982,0
Vermont,44,-72.699997,Transportation,Coal,1983,0
Vermont,44,-72.699997,Transportation,Coal,1984,0
Vermont,44,-72.699997,Transportation,Coal,1985,0
Vermont,44,-72.699997,Transportation,Coal,1986,0
Vermont,44,-72.699997,Transportation,Coal,1987,0
Vermont,44,-72.699997,Transportation,Coal,1988,0
Vermont,44,-72.699997,Transportation,Coal,1989,0
Vermont,44,-72.699997,Transportation,Coal,1990,0
Vermont,44,-72.699997,Transportation,Coal,1991,0
Vermont,44,-72.699997,Transportation,Coal,1992,0
Vermont,44,-72.699997,Transportation,Coal,1993,0
Vermont,44,-72.699997,Transportation,Coal,1994,0
Vermont,44,-72.699997,Transportation,Coal,1995,0
Vermont,44,-72.699997,Transportation,Coal,1996,0
Vermont,44,-72.699997,Transportation,Coal,1997,0
Vermont,44,-72.699997,Transportation,Coal,1998,0
Vermont,44,-72.699997,Transportation,Coal,1999,0
Vermont,44,-72.699997,Transportation,Coal,2000,0
Vermont,44,-72.699997,Transportation,Coal,2001,0
Vermont,44,-72.699997,Transportation,Coal,2002,0
Vermont,44,-72.699997,Transportation,Coal,2003,0
Vermont,44,-72.699997,Transportation,Coal,2004,0
Vermont,44,-72.699997,Transportation,Coal,2005,0
Vermont,44,-72.699997,Transportation,Coal,2006,0
Vermont,44,-72.699997,Transportation,Coal,2007,0
Vermont,44,-72.699997,Transportation,Coal,2008,0
Vermont,44,-72.699997,Transportation,Coal,2009,0
Vermont,44,-72.699997,Transportation,Coal,2010,0
Vermont,44,-72.699997,Transportation,Coal,2011,0
Vermont,44,-72.699997,Transportation,Coal,2012,0
Vermont,44,-72.699997,Transportation,Coal,2013,0
Vermont,44,-72.699997,Transportation,Coal,2014,0
Vermont,44,-72.699997,Transportation,Coal,2015,0
Vermont,44,-72.699997,Transportation,Coal,2016,0
Vermont,44,-72.699997,Transportation,Coal,2017,0
Vermont,44,-72.699997,Transportation,Coal,2018,0
Vermont,44,-72.699997,Transportation,Petroleum Products,1980,2.411
Vermont,44,-72.699997,Transportation,Petroleum Products,1981,2.421
Vermont,44,-72.699997,Transportation,Petroleum Products,1982,2.253
Vermont,44,-72.699997,Transportation,Petroleum Products,1983,2.424
Vermont,44,-72.699997,Transportation,Petroleum Products,1984,2.589
Vermont,44,-72.699997,Transportation,Petroleum Products,1985,2.627
Vermont,44,-72.699997,Transportation,Petroleum Products,1986,2.678
Vermont,44,-72.699997,Transportation,Petroleum Products,1987,3.033
Vermont,44,-72.699997,Transportation,Petroleum Products,1988,3.148
Vermont,44,-72.699997,Transportation,Petroleum Products,1989,2.992
Vermont,44,-72.699997,Transportation,Petroleum Products,1990,2.996
Vermont,44,-72.699997,Transportation,Petroleum Products,1991,3.029
Vermont,44,-72.699997,Transportation,Petroleum Products,1992,3.215
Vermont,44,-72.699997,Transportation,Petroleum Products,1993,3.378
Vermont,44,-72.699997,Transportation,Petroleum Products,1994,3.407
Vermont,44,-72.699997,Transportation,Petroleum Products,1995,3.542
Vermont,44,-72.699997,Transportation,Petroleum Products,1996,3.682
Vermont,44,-72.699997,Transportation,Petroleum Products,1997,3.605
Vermont,44,-72.699997,Transportation,Petroleum Products,1998,3.568
Vermont,44,-72.699997,Transportation,Petroleum Products,1999,3.733
Vermont,44,-72.699997,Transportation,Petroleum Products,2000,3.677
Vermont,44,-72.699997,Transportation,Petroleum Products,2001,3.687
Vermont,44,-72.699997,Transportation,Petroleum Products,2002,3.634
Vermont,44,-72.699997,Transportation,Petroleum Products,2003,3.691
Vermont,44,-72.699997,Transportation,Petroleum Products,2004,3.795
Vermont,44,-72.699997,Transportation,Petroleum Products,2005,3.831
Vermont,44,-72.699997,Transportation,Petroleum Products,2006,3.856
Vermont,44,-72.699997,Transportation,Petroleum Products,2007,3.798
Vermont,44,-72.699997,Transportation,Petroleum Products,2008,3.484
Vermont,44,-72.699997,Transportation,Petroleum Products,2009,3.537
Vermont,44,-72.699997,Transportation,Petroleum Products,2010,3.412
Vermont,44,-72.699997,Transportation,Petroleum Products,2011,3.311
Vermont,44,-72.699997,Transportation,Petroleum Products,2012,3.221
Vermont,44,-72.699997,Transportation,Petroleum Products,2013,3.277
Vermont,44,-72.699997,Transportation,Petroleum Products,2014,3.243
Vermont,44,-72.699997,Transportation,Petroleum Products,2015,3.284
